2/1/18 10:00 PM,990362.81
2/1/18 10:05 PM,990447.88
2/1/18 10:10 PM,990531.56
2/1/18 10:15 PM,990601.81
2/1/18 10:20 PM,990686.00
2/1/18 10:25 PM,990768.31
2/1/18 10:30 PM,990850.38
2/1/18 10:35 PM,990931.00
2/1/18 10:40 PM,991009.56
2/1/18 10:45 PM,991088.75
2/1/18 10:50 PM,991167.69
2/1/18 10:55 PM,991232.63
2/1/18 11:00 PM,991310.44
2/1/18 11:05 PM,991388.38
2/1/18 11:10 PM,991465.63
2/1/18 11:15 PM,991542.81
2/1/18 11:20 PM,991619.19
2/1/18 11:25 PM,991695.06
2/1/18 11:30 PM,991771.38
2/1/18 11:35 PM,991846.38
2/1/18 11:40 PM,991920.56
2/1/18 11:45 PM,991995.13
2/1/18 11:50 PM,992070.56
2/1/18 11:55 PM,992147.38
3/1/18 12:00 AM,992224.13
3/1/18 12:05 AM,992302.44
3/1/18 12:10 AM,992379.81
3/1/18 12:15 AM,992444.31
3/1/18 12:20 AM,992520.56
3/1/18 12:25 AM,992597.19
3/1/18 12:30 AM,992672.25
3/1/18 12:35 AM,992749.13
3/1/18 12:40 AM,992825.31
3/1/18 12:45 AM,992901.19
3/1/18 12:50 AM,992974.63
3/1/18 12:55 AM,993048.25
3/1/18 1:00 AM,993121.88
3/1/18 1:05 AM,993196.31
3/1/18 1:10 AM,993269.50
3/1/18 1:15 AM,993342.13
3/1/18 1:20 AM,993414.31
3/1/18 1:25 AM,993487.50
3/1/18 1:30 AM,993559.13
3/1/18 1:35 AM,993631.75
3/1/18 1:40 AM,993691.13
3/1/18 1:45 AM,993762.69
3/1/18 1:50 AM,993835.13
3/1/18 1:55 AM,993906.00
3/1/18 2:00 AM,993978.31
3/1/18 2:05 AM,994051.69
3/1/18 2:10 AM,994123.19
3/1/18 2:15 AM,994194.75
3/1/18 2:20 AM,994267.88
3/1/18 2:25 AM,994340.88
3/1/18 2:30 AM,994412.44
3/1/18 2:35 AM,994482.94
3/1/18 2:40 AM,994553.44
3/1/18 2:45 AM,994625.06
3/1/18 2:50 AM,994686.31
3/1/18 2:55 AM,994758.00
3/1/18 3:00 AM,994829.81
3/1/18 3:05 AM,994900.75
3/1/18 3:10 AM,994971.06
3/1/18 3:15 AM,995040.25
3/1/18 3:20 AM,995098.06
3/1/18 3:25 AM,995168.94
3/1/18 3:30 AM,995239.94
3/1/18 3:35 AM,995309.75
3/1/18 3:40 AM,995381.50
3/1/18 3:45 AM,995451.19
3/1/18 3:50 AM,995522.50
3/1/18 3:55 AM,995580.88
3/1/18 4:00 AM,995652.75
3/1/18 4:05 AM,995723.88
3/1/18 4:10 AM,995794.13
3/1/18 4:15 AM,995865.31
3/1/18 4:20 AM,995937.44
3/1/18 4:25 AM,995998.06
3/1/18 4:30 AM,996070.06
3/1/18 4:35 AM,996142.94
3/1/18 4:40 AM,996215.44
3/1/18 4:45 AM,996285.44
3/1/18 4:50 AM,996355.13
3/1/18 4:55 AM,996426.19
3/1/18 5:00 AM,996487.81
3/1/18 5:05 AM,996561.63
3/1/18 5:10 AM,996634.69
3/1/18 5:15 AM,996707.50
3/1/18 5:20 AM,996781.56
3/1/18 5:25 AM,996853.69
3/1/18 5:30 AM,996914.06
3/1/18 5:35 AM,996985.63
3/1/18 5:40 AM,997056.25
3/1/18 5:45 AM,997128.44
3/1/18 5:50 AM,997201.94
3/1/18 5:55 AM,997274.38
3/1/18 6:00 AM,997346.44
3/1/18 6:05 AM,997408.94
3/1/18 6:10 AM,997480.63
3/1/18 6:15 AM,997551.25
3/1/18 6:20 AM,997623.31
3/1/18 6:25 AM,997694.00
3/1/18 6:30 AM,997765.06
3/1/18 6:35 AM,997836.00
3/1/18 6:40 AM,997895.06
3/1/18 6:45 AM,997964.94
3/1/18 6:50 AM,998034.56
3/1/18 6:55 AM,998104.25
3/1/18 7:00 AM,998177.00
3/1/18 7:05 AM,998251.44
3/1/18 7:10 AM,998326.94
3/1/18 7:15 AM,998404.13
3/1/18 7:20 AM,998482.06
3/1/18 7:25 AM,998559.69
3/1/18 7:30 AM,998637.44
3/1/18 7:35 AM,998716.63
3/1/18 7:40 AM,998797.06
3/1/18 7:45 AM,998877.56
3/1/18 7:50 AM,998956.31
3/1/18 7:55 AM,999037.00
3/1/18 8:00 AM,999107.63
3/1/18 8:05 AM,999194.13
3/1/18 8:10 AM,999280.88
3/1/18 8:15 AM,999365.94
3/1/18 8:20 AM,999449.44
3/1/18 8:25 AM,999533.00
3/1/18 8:30 AM,999616.81
3/1/18 8:35 AM,999699.00
3/1/18 8:40 AM,999782.88
3/1/18 8:45 AM,999867.75
3/1/18 8:50 AM,999950.31
3/1/18 8:55 AM,1000033.63
3/1/18 9:00 AM,1000117.06
3/1/18 9:05 AM,1000203.94
3/1/18 9:10 AM,1000290.63
3/1/18 9:15 AM,1000391.25
3/1/18 9:20 AM,1000482.44
3/1/18 9:25 AM,1000593.31
3/1/18 9:30 AM,1000704.06
3/1/18 9:35 AM,1000814.00
3/1/18 9:40 AM,1000926.75
